sample_id	site_type	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19
8Mo6_7	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_8	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_9	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_10	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_11	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_12	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_13	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_14	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_15	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_16	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_17	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_18	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_19	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_20	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo7_1	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_2	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_3	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_4	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_5	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_6	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_7	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_8	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_9	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_10	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_11	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_12	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_13	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_15	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_16	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_17	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_18	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_19	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_20	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_21	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_22	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_23	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo7_24	Desert	3.675	12.86667	26.80556	1317.764	27.1	-20.9	48	19.45	-12.9	19.45	-12.9	121	33	2	99.91388	81	6	81
8Mo8_1	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_2	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_3	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_4	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_5	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_7	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_9	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_10	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_11	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_12	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_13	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_15	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_16	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_17	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_18	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo8_20	Desert	4.504167	13.45833	27.35434	1334.581	28.1	-21.1	49.2	20.35	-10.7	20.35	-12.46667	117	31	1	100.6689	79	5	79
8Mo9_2	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_3	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_4	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_5	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_6	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_7	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_9	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_11	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_12	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_14	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo9_15	Desert	3.929167	13.14167	26.33601	1386.304	28.3	-21.6	49.9	20.45	-11.9	20.45	-13.68333	109	31	1	100.4686	73	5	73
8Mo13_1	Grassland	-2.145833	14.99167	27.15882	1533.284	23.8	-31.4	55.2	15.7	-22.1	15.7	-22.1	300	86	2	116.7979	215	7	215
8Mo13_2	Grassland	-2.145833	14.99167	27.15882	1533.284	23.8	-31.4	55.2	15.7	-22.1	15.7	-22.1	300	86	2	116.7979	215	7	215
8Mo13_3	Grassland	-2.145833	14.99167	27.15882	1533.284	23.8	-31.4	55.2	15.7	-22.1	15.7	-22.1	300	86	2	116.7979	215	7	215
8Mo13_4	Grassland	-2.145833	14.99167	27.15882	1533.284	23.8	-31.4	55.2	15.7	-22.1	15.7	-22.1	300	86	2	116.7979	215	7	215
8Mo13_5	Grassland	-2.145833	14.99167	27.15882	1533.284	23.8	-31.4	55.2	15.7	-22.1	15.7	-22.1	300	86	2	116.7979	215	7	215
8Mo13_7	Grassland	-2.145833	14.99167	27.15882	1533.284	23.8	-31.4	55.2	15.7	-22.1	15.7	-22.1	300	86	2	116.7979	215	7	215
8Mo13_8	Grassland	-2.145833	14.99167	27.15882	1533.284	23.8	-31.4	55.2	15.7	-22.1	15.7	-22.1	300	86	2	116.7979	215	7	215
8Mo13_9	Grassland	-2.145833	14.99167	27.15882	1533.284	23.8	-31.4	55.2	15.7	-22.1	15.7	-22.1	300	86	2	116.7979	215	7	215
8Mo16_1	Grassland	-1.745833	14.65833	26.70006	1531.382	24.3	-30.6	54.9	16.11667	-21.6333	16.1166	-21.6333	268	76	2	119.2229	196	6	196
8Mo16_2	Grassland	-1.745833	14.65833	26.70006	1531.382	24.3	-30.6	54.9	16.11667	-21.6333	16.1166	-21.6333	268	76	2	119.2229	196	6	196
8Mo16_3	Grassland	-1.745833	14.65833	26.70006	1531.382	24.3	-30.6	54.9	16.11667	-21.6333	16.1166	-21.6333	268	76	2	119.2229	196	6	196
8Mo16_4	Grassland	-1.745833	14.65833	26.70006	1531.382	24.3	-30.6	54.9	16.11667	-21.6333	16.1166	-21.6333	268	76	2	119.2229	196	6	196
8Mo16_5	Grassland	-1.745833	14.65833	26.70006	1531.382	24.3	-30.6	54.9	16.11667	-21.6333	16.1166	-21.6333	268	76	2	119.2229	196	6	196
