	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Desert	rab.win.Grassland	diff.btw	diff.win	effect	overlap
SV3937	0.815246960202766	1	0.729572510822511	0.990692663817664	-1.81146423252079	-1.37511981417704	-2.4903976546447	-0.64037148018978	6.99685271853418	-0.0894586507140664	0.456250035878411
SV4032	0.724274930285917	0.984628917411558	0.789840367965368	0.970343901519173	-3.07780251260551	-2.94491588181097	-3.3628135120221	-0.230944948958813	5.74159700947622	-0.0294164222108871	0.479750795219393
SV4539	0.177151175075551	0.695771945660449	0.0931984681984682	0.473524714109498	-0.381361986440513	-1.83116744619533	2.30997643167532	3.59664933873441	5.20988654754731	0.614522718442532	0.231250307564939
SV5243	0.132261714779537	0.617627007511479	0.194727147852148	0.688539947298962	-2.61779079128595	-0.953941673735336	-4.36535023619686	-4.01969508171219	5.38253900971687	-0.671787531754984	0.246875276978757
SV5734	0.640713780085301	0.998638546158783	0.527769105894106	0.971978409727632	-1.89565687634615	-0.880540307346577	-3.48526730540545	-1.8084580318266	6.12085678319573	-0.282806315108484	0.36562511786735
SV5790	0.755375445259935	1	0.614304965867466	0.978506636534404	-2.50667053921872	-1.85640477119697	-3.53313206913538	-1.43658666834513	6.54211765899101	-0.183429844707877	0.412500073457039
SV5891	0.730244459688792	0.97910312662127	0.76986294955045	0.959438540296017	-3.27188549762507	-3.15850369280688	-3.50824677741759	-0.491896452060145	6.14524707614893	-0.0593944307585083	0.478125017835999
SV6612	0.814285207187872	0.997908580051657	0.715781614219115	0.987281465667689	-2.91840708197589	-2.50988415427345	-3.74439846534326	-0.728174288765307	6.06345383967303	-0.0946268878041403	0.457943959488285
SV7341	0.828394282651511	0.993917703148104	0.672827172827173	0.983510597047648	-2.78913670540371	-2.40536059877124	-3.4542754649841	-1.1472470816568	6.00382759948884	-0.193308946140912	0.418750067914544
SV8005	0.747832876874732	0.991683071757876	0.744859307359308	0.98186575443787	-3.12480602831859	-2.86652794525084	-3.5461170292622	-0.0515966397420948	6.25960412088631	-0.00816282432144704	0.498442368860973
SV12575	0.755411953396714	0.998626452216404	0.598141441891442	0.973936575159337	-2.41040239687158	-1.77827466176851	-3.43156907120247	-1.81672033395783	6.90849162365428	-0.223435930017221	0.387500096434363
SV19751	0.685579363439428	0.999335537655403	0.546344280719281	0.971237176488558	-2.11831744810677	-1.34427657888163	-3.45671112960962	-1.79951927152954	6.03422365514283	-0.235029259649021	0.386292931865338
